id,text,label,language,dataset_type,dataset,clean_text,split
934,nansa yi de nte saa oo   wo nsa da mu a w?nni nnya wo,positive,twi,monolingual,asante_twi_senti,nansa yi de nte saa oo wo nsa da mu a w?nni nnya wo,train
198,?fa wo ho b?n??????????,negative,twi,monolingual,asante_twi_senti,?fa wo ho b?n??????????,train
6268,somebody feature you in his song too ahh you dey jab sarkodie hmmn yaa pono ankasa eeeiii atiabanku,negative,ghanaian_pidgin,pidgin,asante_twi_senti,somebody feature you in his song too ahh you dey jab sarkodie hmmn yaa pono ankasa eeeiii atiabanku,train
788,wofa  me nam wakyi bi wai,positive,twi,monolingual,asante_twi_senti,wofa me nam wakyi bi wai,dev
5688,aduane a woto a ?b?hye no wonoa a ?b?hye,positive,twi,monolingual,asante_twi_senti,aduane a woto a ?b?hye no wonoa a ?b?hye,train
1246,me w?fase s? biribiara b?k?? de?awurade adom ntibiribiara bklol na wo ho te sen,positive,twi,monolingual,asante_twi_senti,me w?fase s? biribiara b?k?? de?awurade adom ntibiribiara bklol na wo ho te sen,train
7504,bra emma dey bleed oo,negative,mixed,multilingual,asante_twi_senti,bra emma dey bleed oo,test
5545,etire ntee? a y?nnyae ky? hy?,positive,twi,monolingual,asante_twi_senti,etire ntee? a y?nnyae ky? hy?,test
8401,whats this bush talk about someone envying kumasi ɛnkwaseakeka saa,negative,mixed,multilingual,asante_twi_senti,whats this bush talk about someone envying kumasi ɛnkwaseakeka saa,train
5046,nsadua enum ebi ky?n bi,positive,twi,monolingual,asante_twi_senti,nsadua enum ebi ky?n bi,train
67,gyimie saa,negative,twi,monolingual,asante_twi_senti,gyimie saa,train
5763,biribi ara a ?firi ad?fo? nsam som bo,positive,twi,monolingual,asante_twi_senti,biribi ara a ?firi ad?fo? nsam som bo,dev
1116,ampa ara s? ab?fra a ?se ?remma ne maame nna no b?ntoa mpa ne to da —,positive,twi,monolingual,asante_twi_senti,ampa ara s? ab?fra a ?se ?remma ne maame nna no b?ntoa mpa ne to da —,dev
707,wo ye nipa paa,positive,twi,monolingual,asante_twi_senti,wo ye nipa paa,train
162,wo nya sika a bet na wo de twas? ?y? wo f???????????,negative,twi,monolingual,asante_twi_senti,wo nya sika a bet na wo de twas? ?y? wo f???????????,dev
5115,osikani ne hiani goro a ?ns?,positive,twi,monolingual,asante_twi_senti,osikani ne hiani goro a ?ns?,train
8071,mpena “ “ how dyu say boo in twi” cc,positive,mixed,multilingual,asante_twi_senti,mpena “ “ how dyu say boo in twi” cc,dev
7038,twice your age sɛn,neutral,mixed,multilingual,asante_twi_senti,twice your age sɛn,train
617,meso midi wakyi wai,positive,twi,monolingual,asante_twi_senti,meso midi wakyi wai,train
6650,u go send me momo anaa 👀,positive,ghanaian_pidgin,pidgin,asante_twi_senti,u go send me momo anaa 👀,train
5928,bor?de? w? h? yi wodeto gya mu na s? woankusakusa a ?hye,positive,twi,monolingual,asante_twi_senti,bor?de? w? h? yi wodeto gya mu na s? woankusakusa a ?hye,train
3815,wo by saa na wafa mu ewu,negative,twi,monolingual,asante_twi_senti,wo by saa na wafa mu ewu,train
4904,“kwasea”,negative,twi,monolingual,asante_twi_senti,“kwasea”,dev
1694,mati nana  ny? afei na mahunu na ?mom afei manya kwan ?retweete   dadaada afei na wahu cont,positive,twi,monolingual,asante_twi_senti,mati nana ny? afei na mahunu na ?mom afei manya kwan ?retweete dadaada afei na wahu cont,test
8580,the person should check sts anaa,neutral,mixed,multilingual,asante_twi_senti,the person should check sts anaa,train
3274,ade? nsae? a y?mm? nyame sobo?,positive,twi,monolingual,asante_twi_senti,ade? nsae? a y?mm? nyame sobo?,test
511,medi wakyi di makyi bi wai haha yooo mati wai,positive,twi,monolingual,asante_twi_senti,medi wakyi di makyi bi wai haha yooo mati wai,train
8867,th  february anaa mosee rd january 😂😂,neutral,mixed,multilingual,asante_twi_senti,th february anaa mosee rd january 😂😂,train
6876,hype saa na he flop,negative,ghanaian_pidgin,pidgin,asante_twi_senti,hype saa na he flop,train
8275,someone just said it’s sensationalism out of shallow thinking ynnka nni wakyi a,negative,mixed,multilingual,asante_twi_senti,someone just said it’s sensationalism out of shallow thinking ynnka nni wakyi a,train
1569,y?nhunuu dan ho a y?ns? k?t?,positive,twi,monolingual,asante_twi_senti,y?nhunuu dan ho a y?ns? k?t?,train
273,emfa woho bra,negative,twi,monolingual,asante_twi_senti,emfa woho bra,test
3797,saa,neutral,twi,monolingual,asante_twi_senti,saa,train
2771,?kafo? na ?hwe an?pa bosuo,positive,twi,monolingual,asante_twi_senti,?kafo? na ?hwe an?pa bosuo,train
4781,oh saa ??????,neutral,twi,monolingual,asante_twi_senti,oh saa ??????,dev
9143,saa send me gh,neutral,mixed,multilingual,asante_twi_senti,saa send me gh,train
4869,adwuma din,neutral,twi,monolingual,asante_twi_senti,adwuma din,train
2045,aboa nanka nim adekyee? a anka ?nna awianna,positive,twi,monolingual,asante_twi_senti,aboa nanka nim adekyee? a anka ?nna awianna,dev
6222,chale the song den dey play for the video inside nu … dem dey play for funeral under waa… i search am saa i taya abeg where ago get the full mix,negative,ghanaian_pidgin,pidgin,asante_twi_senti,chale the song den dey play for the video inside nu … dem dey play for funeral under waa… i search am saa i taya abeg where ago get the full mix,train
7985,you meant to say sumn lyk dis ryt “ korɔnobɔ na ɛyɛ aniwuo na nyɛ ohia”,positive,mixed,multilingual,asante_twi_senti,you meant to say sumn lyk dis ryt “ korɔnobɔ na ɛyɛ aniwuo na nyɛ ohia”,train
205,saa ppp ????,negative,twi,monolingual,asante_twi_senti,saa ppp ????,train
1825,?y? ampa  wob?di ?bosom kosua na wagye wo odwan de? ?ne? di nakok?,positive,twi,monolingual,asante_twi_senti,?y? ampa wob?di ?bosom kosua na wagye wo odwan de? ?ne? di nakok?,test
1258,mati “  medi wakyi di makyi bi wai”,positive,twi,monolingual,asante_twi_senti,mati “ medi wakyi di makyi bi wai”,train
6543,someone take do you anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,someone take do you anaa,train
2155,?da a wob?fura ntoma pa no wonhyia wase,positive,twi,monolingual,asante_twi_senti,?da a wob?fura ntoma pa no wonhyia wase,train
459,?y? phobia mmom,neutral,twi,monolingual,asante_twi_senti,?y? phobia mmom,train
1043,yoo medi wakyi bi,positive,twi,monolingual,asante_twi_senti,yoo medi wakyi bi,train
7070,jodel yii nso things are happening on that app paaa oh,neutral,mixed,multilingual,asante_twi_senti,jodel yii nso things are happening on that app paaa oh,train
115,mede wode nso aky wo,neutral,twi,monolingual,asante_twi_senti,mede wode nso aky wo,train
6369,wo y yalefuo anaa  them say help your bro you say you put another person on  secondly none of your songs with stone blow  sia 😂,negative,ghanaian_pidgin,pidgin,asante_twi_senti,wo y yalefuo anaa them say help your bro you say you put another person on secondly none of your songs with stone blow sia 😂,train
2274,twi “ abg wch language b dis wan again   s?de? sekan te? no saara nso na b?ha te?”,positive,twi,monolingual,asante_twi_senti,twi “ abg wch language b dis wan again s?de? sekan te? no saara nso na b?ha te?”,train
2112,meser? wo y?twer? no damenama ?y? ahahan k?k?? “ medaase agya na mep s me bisa s damrama y ade bn,positive,twi,monolingual,asante_twi_senti,meser? wo y?twer? no damenama ?y? ahahan k?k?? “ medaase agya na mep s me bisa s damrama y ade bn,test
5401,adepa na ?t?n ne ho,positive,twi,monolingual,asante_twi_senti,adepa na ?t?n ne ho,train
4389,hw?,neutral,twi,monolingual,asante_twi_senti,hw?,train
8569,bald ppl are the wisest but ghanaman de,negative,mixed,multilingual,asante_twi_senti,bald ppl are the wisest but ghanaman de,dev
5630,?ba a ?b?y? yie no w?ny?n no k?t?pa nko ara so,positive,twi,monolingual,asante_twi_senti,?ba a ?b?y? yie no w?ny?n no k?t?pa nko ara so,train
865,s? wanim b?gu ase no de? ?ne? fanyinam owuo,positive,twi,monolingual,asante_twi_senti,s? wanim b?gu ase no de? ?ne? fanyinam owuo,train
4036,ahh owuraku woby saa,neutral,twi,monolingual,asante_twi_senti,ahh owuraku woby saa,train
4456,wo papa nni nyansa aa saa oo… ya wowo ase tw gyimifo aboabi ba,negative,twi,monolingual,asante_twi_senti,wo papa nni nyansa aa saa oo… ya wowo ase tw gyimifo aboabi ba,train
2154,“ ?barima firi fie b?hem to ab?ten a ?ny? sotr? a na ?y? nkwand?”,positive,twi,monolingual,asante_twi_senti,“ ?barima firi fie b?hem to ab?ten a ?ny? sotr? a na ?y? nkwand?”,train
4233,obi asoma no anaa,neutral,twi,monolingual,asante_twi_senti,obi asoma no anaa,train
8662,so what is ghana waiting for anaa ye ni hweee,neutral,mixed,multilingual,asante_twi_senti,so what is ghana waiting for anaa ye ni hweee,test
2865,?d?m ani sã nea ?hy? ntakra ?ky?,neutral,twi,monolingual,asante_twi_senti,?d?m ani sã nea ?hy? ntakra ?ky?,test
7861,me reba “ looool u know wat i read u wud eat some of ma waakye looool    medi wakyi di makyi bi wai”,positive,mixed,multilingual,asante_twi_senti,me reba “ looool u know wat i read u wud eat some of ma waakye looool medi wakyi di makyi bi wai”,dev
148,?n? nso y?b?y? w?n dosooseisiaa sancho aba yi de? as?m na ato nkor?fo?,negative,twi,monolingual,asante_twi_senti,?n? nso y?b?y? w?n dosooseisiaa sancho aba yi de? as?m na ato nkor?fo?,test
2179,?p?nk? ab? dam a na ne wura de?  ?mm?? dam,positive,twi,monolingual,asante_twi_senti,?p?nk? ab? dam a na ne wura de? ?mm?? dam,dev
5366,yvonne nelson na wada ne paam cleavage adi w? badwam w? ne mfonin wei mu no,neutral,twi,monolingual,asante_twi_senti,yvonne nelson na wada ne paam cleavage adi w? badwam w? ne mfonin wei mu no,train
3646,wode nkontompo tu kwan a woyera,negative,twi,monolingual,asante_twi_senti,wode nkontompo tu kwan a woyera,train
608,yoo mati waimedi wakyi afei   kayceesarpz medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,yoo mati waimedi wakyi afei kayceesarpz medi wakyi di makyi bi wai,train
2780,pieto b?too danta,neutral,twi,monolingual,asante_twi_senti,pieto b?too danta,test
8683,abeg are you a top super actor like idris anaa even in ghana mpo ebi didi ebi akyi,neutral,mixed,multilingual,asante_twi_senti,abeg are you a top super actor like idris anaa even in ghana mpo ebi didi ebi akyi,train
7462,season  episode  enjoy dstv akwaaba magic channel and go tv channel gbartey instagram,positive,mixed,multilingual,asante_twi_senti,season episode enjoy dstv akwaaba magic channel and go tv channel gbartey instagram,dev
470,oh aane,neutral,twi,monolingual,asante_twi_senti,oh aane,train
7968,i feel u“ tɛkrɛma a yɛde tutu ka no nyɛ ɛno na yɛde pɛ bosea”,positive,mixed,multilingual,asante_twi_senti,i feel u“ tɛkrɛma a yɛde tutu ka no nyɛ ɛno na yɛde pɛ bosea”,test
7220,i participated in the akwaaba magic creative industry summit held few weeks ago at the multichoice ghana head office in accra a very impactful twoday summitakwaabamagic creativeindustry creatives,positive,mixed,multilingual,asante_twi_senti,i participated in the akwaaba magic creative industry summit held few weeks ago at the multichoice ghana head office in accra a very impactful twoday summitakwaabamagic creativeindustry creatives,train
4901,y?ma wo afe hyia pa o,positive,twi,monolingual,asante_twi_senti,y?ma wo afe hyia pa o,train
9271,let’s call a spade a spade ♠️ efya is on something 😢 as tramadol bi saa,negative,mixed,multilingual,asante_twi_senti,let’s call a spade a spade ♠️ efya is on something 😢 as tramadol bi saa,train
8452,herh gyae saa dont expose your science teacher abeg,negative,mixed,multilingual,asante_twi_senti,herh gyae saa dont expose your science teacher abeg,test
1571,ampa   afutuo nsakra nipa kyer? ns?hw?,positive,twi,monolingual,asante_twi_senti,ampa afutuo nsakra nipa kyer? ns?hw?,dev
2931,oh  da bi b?ba a ?betie ??,positive,twi,monolingual,asante_twi_senti,oh da bi b?ba a ?betie ??,train
8167,ntama is akuapem ooo,neutral,mixed,multilingual,asante_twi_senti,ntama is akuapem ooo,train
279,but she get woman nso,neutral,twi,monolingual,asante_twi_senti,but she get woman nso,train
3179,aboa biara didi k? de? n’asom b?dwo no,positive,twi,monolingual,asante_twi_senti,aboa biara didi k? de? n’asom b?dwo no,dev
7818,hmm very true  ɔhɔhoɔ asɛm yɛ mmɔbɔ,positive,mixed,multilingual,asante_twi_senti,hmm very true ɔhɔhoɔ asɛm yɛ mmɔbɔ,dev
1589,hmm “  wonwuue? a wonnim nea wob?nya”,positive,twi,monolingual,asante_twi_senti,hmm “ wonwuue? a wonnim nea wob?nya”,train
1063,wo ank? bi a wose y? anko,positive,twi,monolingual,asante_twi_senti,wo ank? bi a wose y? anko,train
3791,yen ara ye’asaase in??,positive,twi,monolingual,asante_twi_senti,yen ara ye’asaase in??,train
515,me din de obeng “  mepa wokyew hena nie”,positive,twi,monolingual,asante_twi_senti,me din de obeng “ mepa wokyew hena nie”,dev
6349,chale the increasements be too much ooo,negative,ghanaian_pidgin,pidgin,asante_twi_senti,chale the increasements be too much ooo,train
1389,ampa ara “  yhh ibi true”,positive,twi,monolingual,asante_twi_senti,ampa ara “ yhh ibi true”,train
3681,wop? asomdwoe? a ?ntena abusua fie,neutral,twi,monolingual,asante_twi_senti,wop? asomdwoe? a ?ntena abusua fie,train
2080,?panin na obi ny?? bi da a na ?ny? ak?daa,positive,twi,monolingual,asante_twi_senti,?panin na obi ny?? bi da a na ?ny? ak?daa,train
7615,maakye oo ma family,positive,mixed,multilingual,asante_twi_senti,maakye oo ma family,train
961,wodi atedua na any? wod? a na ?firi wo se  obengwoha,positive,twi,monolingual,asante_twi_senti,wodi atedua na any? wod? a na ?firi wo se obengwoha,train
8934,prayers kakra chilling nso nam mu my don🤌🏾,neutral,mixed,multilingual,asante_twi_senti,prayers kakra chilling nso nam mu my don🤌🏾,train
4594,wode koso gyimi saa wo mr beso,negative,twi,monolingual,asante_twi_senti,wode koso gyimi saa wo mr beso,train
3041,aprapansa,neutral,twi,monolingual,asante_twi_senti,aprapansa,test
4239,black rasta no wagyimi anaa,negative,twi,monolingual,asante_twi_senti,black rasta no wagyimi anaa,train
4398,hwan nso ni tsw,negative,twi,monolingual,asante_twi_senti,hwan nso ni tsw,train
3939,oh saa,neutral,twi,monolingual,asante_twi_senti,oh saa,train
1119,yooo mate,positive,twi,monolingual,asante_twi_senti,yooo mate,train
4045,ei na wagyimi saa,negative,twi,monolingual,asante_twi_senti,ei na wagyimi saa,train
583,wonhunu saa “  mese na wo ka no bk saa no”,positive,twi,monolingual,asante_twi_senti,wonhunu saa “ mese na wo ka no bk saa no”,train
2109,etiri nni safoa na yeahini ahw?,positive,twi,monolingual,asante_twi_senti,etiri nni safoa na yeahini ahw?,dev
7250,akwaaba mo🇦🇹🇦🇹🇦🇹great graduation from shs to the university see how he is relaxed😎,positive,mixed,multilingual,asante_twi_senti,akwaaba mo🇦🇹🇦🇹🇦🇹great graduation from shs to the university see how he is relaxed😎,train
7924,thats deep meehnnn    sɛ deɛ nsuo yɛɛ nkyene no saa ara na awia bɛyɛ nkuto,positive,mixed,multilingual,asante_twi_senti,thats deep meehnnn sɛ deɛ nsuo yɛɛ nkyene no saa ara na awia bɛyɛ nkuto,dev
2577,emum dae? ka ne tirim,positive,twi,monolingual,asante_twi_senti,emum dae? ka ne tirim,train
7505,masere saaa😃😃😃😃 comedian koraaa deɛ ɛyɛ ɔkyɛn kɔmedian😃,neutral,mixed,multilingual,asante_twi_senti,masere saaa😃😃😃😃 comedian koraaa deɛ ɛyɛ ɔkyɛn kɔmedian😃,train
7517,na araba ne maame na na cheky doo nso erh 😀😀😀😃😃😛😛😛 big ups my captain,positive,mixed,multilingual,asante_twi_senti,na araba ne maame na na cheky doo nso erh 😀😀😀😃😃😛😛😛 big ups my captain,train
7049,ati paaaa ni nso is big for a reason bars my nigga,negative,mixed,multilingual,asante_twi_senti,ati paaaa ni nso is big for a reason bars my nigga,train
8806,imf no individuals tumi k bi  anaa 😉😉,neutral,mixed,multilingual,asante_twi_senti,imf no individuals tumi k bi anaa 😉😉,train
3111,na asm asa ampa,positive,twi,monolingual,asante_twi_senti,na asm asa ampa,train
7597,meda wo ase  wo backgroung foto no y fe paaghana map,positive,mixed,multilingual,asante_twi_senti,meda wo ase wo backgroung foto no y fe paaghana map,dev
3152,wode anibere ne adefop? we nkyenam a wob? ?bo? mu,negative,twi,monolingual,asante_twi_senti,wode anibere ne adefop? we nkyenam a wob? ?bo? mu,train
1657,aane ?y? asere s?m,positive,twi,monolingual,asante_twi_senti,aane ?y? asere s?m,train
8354,at the moment enzo is not coming to chelsea eisssh akosua boehly wu pr  sy,negative,mixed,multilingual,asante_twi_senti,at the moment enzo is not coming to chelsea eisssh akosua boehly wu pr sy,test
242,nso onnfa,negative,twi,monolingual,asante_twi_senti,nso onnfa,train
8476,fool saa make chelsea sign this player 😂,neutral,mixed,multilingual,asante_twi_senti,fool saa make chelsea sign this player 😂,test
1881,s?de? sekan te? no saara nso na b?ha te?,positive,twi,monolingual,asante_twi_senti,s?de? sekan te? no saara nso na b?ha te?,test
5782,nea aho?den kyiri ne ?k?m,positive,twi,monolingual,asante_twi_senti,nea aho?den kyiri ne ?k?m,dev
7018,abeg u go love show hasbulla something give we anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,abeg u go love show hasbulla something give we anaa,train
2111,“ wosr? ade? na wob?nya a ?nhia nkotodwebuo”,positive,twi,monolingual,asante_twi_senti,“ wosr? ade? na wob?nya a ?nhia nkotodwebuo”,train
